"t";"pig";"FI";"OLW";"culled";"week";"pen";"feedMix"
34;5;2,00896999899692;52,361387492128;0;5;1;2
34;6;2,38027689697434;59,8185864102754;0;5;1;2
34;7;2,15334147841192;57,1284566130802;0;5;1;2
34;8;2,35353866888183;53,2449723154249;0;5;1;2
34;9;3,38800554612665;63,1873503744743;0;5;1;2
34;10;2,18299250731072;51,4557611597018;0;5;1;2
34;11;1,71748357267364;58,684578284844;0;5;1;2
34;12;2,27556817479525;60,615962630032;0;5;1;2
34;13;2,94045515401922;57,6909293451975;0;5;1;2
34;14;2,5620915145276;63,6595682493627;0;5;1;2
34;15;2,35085360289291;59,439485310501;0;5;1;2
35;1;2,24431626113627;56,3516242787615;0;5;1;2
35;2;2,88551658426574;63,3705141418341;0;5;1;2
35;3;1,83637559411619;52,9838622002004;0;5;1;2
35;4;2,05247370377483;57,9755314975692;0;5;1;2
35;5;2,25884329374898;54,9761238311145;0;5;1;2
35;6;2,59398617080141;59,8729769245539;0;5;1;2
35;7;2,52064528821272;58,1499177393751;0;5;1;2
35;8;2,41641040072971;54,1689318269467;0;5;1;2
35;9;3,40562219815082;63,841211206651;0;5;1;2
35;10;1,75394858018674;51,5739660915163;0;5;1;2
35;11;1,80758697528326;60,3602957275168;0;5;1;2
35;12;2,37564884713684;60,3621475479423;0;5;1;2
35;13;2,49830693465305;62,2384524809161;0;5;1;2
35;14;2,32900704752664;64,1567227278286;0;5;1;2
35;15;2,61588583709885;58,976263385449;0;5;1;2
36;1;2,24271691652607;57,1984008881849;0;6;1;2
36;2;2,62137150223404;67,3136480021888;0;6;1;2
36;3;1,8441353068544;53,0296497657832;0;6;1;2
36;4;2,27571942667559;59,2547000932448;0;6;1;2
36;5;2,16269082208572;54,2090793217999;0;6;1;2
36;6;2,30632691455822;62,7463565143868;0;6;1;2
36;7;2,216735848671;58,0047169188364;0;6;1;2
36;8;2,40758418342644;55,0962555367481;0;6;1;2
36;9;3,22536550784084;66,7210404274945;0;6;1;2
36;10;2,06306631055164;52,5292582271963;0;6;1;2
36;11;1,74586373293936;57,5094578535616;0;6;1;2
36;12;2,1177302129771;61,2699298563756;0;6;1;2
36;13;2,50059435766941;61,7472154940971;0;6;1;2
36;14;2,3373799790448;66,3036492480041;0;6;1;2
36;15;2,85655090302131;60,403130979484;0;6;1;2
37;1;2,15083545123696;58,8217684272338;0;6;1;2
37;2;2,80862015870794;66,3013495907529;0;6;1;2
37;3;1,9100148378183;53,8515796352679;0;6;1;2
37;4;2,00555996495235;60,06068792639;0;6;1;2
37;5;2,17848351410433;55,2391483902505;0;6;1;2
37;6;2,39107400810091;62,719146000351;0;6;1;2
37;7;2,26990800120117;59,9183197420423;0;6;1;2
37;8;2,10647127397756;53,9963121432864;0;6;1;2
37;9;3,41173814903061;67,0338085227848;0;6;1;2
37;10;2,05223988449414;52,8039599534015;0;6;1;2
37;11;1,86488023175844;60,450913175791;0;6;1;2
37;12;2,48810086835164;61,7169458329117;0;6;1;2
37;13;2,35614855352717;61,8833353217711;0;6;1;2
37;14;2,55741654089778;66,2712247899936;0;6;1;2
37;15;2,59682607061931;60,9337087590886;0;6;1;2
38;1;2,27114187923697;58,3543834768079;0;6;1;2
38;2;2,78290055192278;66,688712095526;0;6;1;2
38;3;1,61791515228309;57,053546464933;0;6;1;2
38;4;2,10411475371361;59,7608789869576;0;6;1;2
38;5;1,95925689446393;56,6527603180658;0;6;1;2
38;6;2,23847485662028;63,2368515829953;0;6;1;2
38;7;2,4186235795232;59,3490259890117;0;6;1;2
38;8;2,17714044386994;58,8377715431866;0;6;1;2
38;9;3,30157400197051;70,165990378455;0;6;1;2
38;10;1,82394509792084;53,7923641790547;0;6;1;2
38;11;1,96327113833343;61,2060804882955;0;6;1;2
38;12;2,27413705552941;64,7968144854256;0;6;1;2
38;13;2,39144728752376;64,7454075482275;0;6;1;2
38;14;2,37954669989214;68,0090775993124;0;6;1;2
38;15;2,68067870382302;63,2902362453317;0;6;1;2
39;1;2,49547380646908;60,6645480484894;0;6;1;2
39;2;2,82362517166085;69,874315231856;0;6;1;2
39;3;1,63528625488704;55,7306681864639;0;6;1;2
39;4;2,20595369537929;61,0199607717984;0;6;1;2
39;5;2,45540101019361;57,8393113391319;0;6;1;2
39;6;2,38881436019474;64,7506921064343;0;6;1;2
39;7;2,25995006685382;63,2804185787785;0;6;1;2
39;8;2,10934402534422;58,0257660934286;0;6;1;2
39;9;3,51794137127899;71,6304044567584;0;6;1;2
39;10;2,13880561162719;55,6761866811223;0;6;1;2
39;11;2,04498322425264;61,4356138255117;0;6;1;2
39;12;2,60401999118815;66,0556640441818;0;6;1;2
39;13;2,54392144643413;64,5206713346306;0;6;1;2
39;14;2,58101556676906;68,8431700335912;0;6;1;2
39;15;2,56938428042518;63,4218025301982;0;6;1;2
40;1;2,58905026786746;59,4584394374229;0;6;1;2
40;2;2,76004712999951;70,5990624810894;0;6;1;2
40;3;1,99209073174329;56,5652477460638;0;6;1;2
40;4;2,17497053736485;63,014622866698;0;6;1;2
40;5;2,11210633196547;59,1254719029118;0;6;1;2
40;6;2,73667871446241;64,9734008471774;0;6;1;2
40;7;2,43043166612547;61,0913258010356;0;6;1;2
40;8;2,49864969133479;58,9740610217005;0;6;1;2
40;9;3,33986011608949;72,2936988214707;0;6;1;2
40;10;1,98367814197717;54,4734567383733;0;6;1;2
40;11;1,96293210976048;63,030508615833;0;6;1;2
40;12;2,38769777600557;65,6983638681609;0;6;1;2
40;13;2,7636127780256;64,7544857642875;0;6;1;2
40;14;2,57622300363554;70,2454895558916;0;6;1;2
40;15;2,74850618297389;65,0264094893905;0;6;1;2
41;1;2,50579778743979;62,957150228573;0;6;1;2
41;2;2,81827042107366;71,7117624306361;0;6;1;2
41;3;2,01204555134923;55,2955651183619;0;6;1;2
41;4;2,17019812646193;62,8328000357668;0;6;1;2
41;5;1,96739316149968;59,2448397710773;0;6;1;2
41;6;2,52569236996376;67,4840665174088;0;6;1;2
41;7;2,10004172206473;62,932772475532;0;6;1;2
41;8;2,3137908399564;58,871142542415;0;6;1;2
41;9;3,25210318232026;75,3974773052375;0;6;1;2
41;10;2,2741575168819;56,6904723672191;0;6;1;2
41;11;1,82789664605065;62,8975145633055;0;6;1;2
41;12;2,58095911340345;67,0577807170349;0;6;1;2
41;13;2,64216482224978;65,9440736498574;0;6;1;2
41;14;2,54785461446872;71,7670941661769;0;6;1;2
41;15;2,79958485710613;64,4070806903319;0;6;1;2
42;1;2,38056906438983;62,8719766859403;0;6;1;2
42;2;2,81877882767536;73,7101763882063;0;6;1;2
42;3;1,99710128361051;58,1802518987722;0;6;1;2
42;4;2,02832762103494;63,3653794790786;0;6;1;2
42;5;2,18431867223091;60,1593972631481;0;6;1;2
42;6;2,61330997699116;66,558085761002;0;6;1;2
42;7;2,49636975428696;64,3720600595512;0;6;1;2
42;8;2,20320114627081;60,289586776544;0;6;1;2
42;9;3,65847438055474;75,5536287096508;0;6;1;2
42;10;2,06327020295576;57,0655378577686;0;6;1;2
42;11;2,37952925274233;62,9194901025661;0;6;1;2
42;12;2,76747456091053;66,727000633932;0;6;1;2
42;13;2,99149278030683;67,7793657874141;0;6;1;2
42;14;2,54602842061725;72,6060955528256;0;6;1;2
42;15;2,70699855347895;66,8187528459843;0;6;1;2
43;1;2,54968502087907;63,9247494615017;0;7;1;2
43;2;2,7813705319671;74,0709036476395;0;7;1;2
43;3;1,92626835256341;57,0660525169538;0;7;1;2
43;4;2,11132518679286;63,5865692888955;0;7;1;2
43;5;2,01420277581242;59,4714487388969;0;7;1;2
43;6;2,67815801853787;67,4903165307771;0;7;1;2
43;7;2,41140615901681;63,4399006601018;0;7;1;2
43;8;2,37603574266948;59,7550120702137;0;7;1;2
43;9;3,66129895252193;78,0387847622934;0;7;1;2
43;10;2,16813906567509;58,0738578562532;0;7;1;2
43;11;2,11394901622518;63,7746176226552;0;7;1;2
43;12;2,25265469235287;68,1746529486029;0;7;1;2
43;13;2,5659304615355;68,6403327540785;0;7;1;2
43;14;2,26784998499624;72,7290918829438;0;7;1;2
43;15;2,71547259000353;67,4977585683424;0;7;1;2
44;1;2,51200335672056;65,5486100814401;0;7;1;2
44;2;2,85196697975228;75,8765007928599;0;7;1;2
44;3;1,84628251878757;56,7212240350404;0;7;1;2
44;4;2,16336190477009;65,389928965979;0;7;1;2
44;5;2,17713813781175;59,898956708039;0;7;1;2
44;6;2,78610110083273;70,0495385463345;0;7;1;2
44;7;2,57482676222813;66,1705877518307;0;7;1;2
44;8;2,36456451697824;61,5250359183792;0;7;1;2
44;9;3,44274639912314;79,7247436046777;0;7;1;2
44;10;1,81936294308023;58,8631367659643;0;7;1;2
44;11;1,97498710013775;64,7627872398183;0;7;1;2
44;12;2,51675123623573;67,3939865057463;0;7;1;2
44;13;2,86666892060147;67,4823093687849;0;7;1;2
44;14;2,15621260873909;72,9187886307224;0;7;1;2
44;15;2,67641134452291;68,2754781665729;0;7;1;2
45;1;2,45442794397066;65,5378709276812;0;7;1;2
45;2;2,87864608189727;74,2169432143546;0;7;1;2
45;3;1,70486826871905;58,5463465978236;0;7;1;2
45;4;2,09127995397317;66,4253308421269;0;7;1;2
45;5;2,11527321688726;61,4546684041584;0;7;1;2
45;6;2,69895389313119;70,8170331268208;0;7;1;2
45;7;2,40782857916658;68,9921577403295;0;7;1;2
45;8;2,35020066123215;64,6783580363275;0;7;1;2
45;9;3,7565794655015;81,0134692081953;0;7;1;2
45;10;2,33216828042335;59,9795951726755;0;7;1;2
45;11;1,992238883155;65,704375017953;0;7;1;2
45;12;2,30479505391754;71,9718170983652;0;7;1;2
45;13;2,84901100810865;71,7041473810717;0;7;1;2
45;14;2,65407014608683;74,7742496869689;0;7;1;2
45;15;2,59852862785519;70,1988257843236;0;7;1;2
46;1;2,50305317953287;65,5950715196123;0;7;1;2
46;2;3,07663408477919;76,2487009924151;0;7;1;2
46;3;1,7478625137923;60,2608214866731;0;7;1;2
46;4;2,16497360828121;67,5780963031312;0;7;1;2
46;5;2,16150210810963;61,5496107714834;0;7;1;2
46;6;2,38209873288399;72,14523767309;0;7;1;2
46;7;2,25234195611346;67,9122828769075;0;7;1;2
46;8;2,17243745428949;61,779923061877;0;7;1;2
46;9;3,6440839432372;82,9856651533258;0;7;1;2
46;10;1,90607272726307;59,6475489407248;0;7;1;2
46;11;1,70454928039014;68,6134592771806;0;7;1;2
46;12;2,3631388130169;71,7950274559232;0;7;1;2
46;13;2,8578282770858;72,4852626780313;0;7;1;2
46;14;2,56614752997634;75,8299659445675;0;7;1;2
46;15;2,77586283114394;69,686701110064;0;7;1;2
47;1;2,37068480745525;67,0186189968419;0;7;1;2
47;2;3,01342814145085;78,070288635045;0;7;1;2
47;3;1,77486660604756;59,7952862034667;0;7;1;2
47;4;2,09155243632555;67,2483353652842;0;7;1;2
47;5;2,2986839443385;62,0470812653769;0;7;1;2
47;6;2,6421747175816;73,2258806366385;0;7;1;2
47;7;2,80871165363544;71,1503172715499;0;7;1;2
47;8;2,38250222685274;64,6741025453753;0;7;1;2
47;9;3,80410330256154;84,055843939933;0;7;1;2
47;10;2,42987674679417;61,40617780486;0;7;1;2
47;11;1,96369262022952;68,9095580214896;0;7;1;2
47;12;2,09484028841391;71,9298236241111;0;7;1;2
47;13;2,73217659762773;74,8382606160632;0;7;1;2
47;14;2,78712807445709;75,8021469051005;0;7;1;2
47;15;3,04916719794811;72,269137509027;0;7;1;2
48;1;2,71558648491787;67,354315044435;0;7;1;2
48;2;2,92290871481635;79,0331655010016;0;7;1;2
48;3;2,28755699996198;62,2362472072208;0;7;1;2
48;4;2,19936273055557;66,691750700056;0;7;1;2
48;5;1,83385579365187;63,3091187991412;0;7;1;2
48;6;2,48901960270516;73,7789262118341;0;7;1;2
48;7;2,45239806753499;70,1259228334743;0;7;1;2
48;8;2,1254456038318;64,124832286305;0;7;1;2
48;9;3,47728546013327;85,686008498811;0;7;1;2
48;10;2,41041845978584;60,9005532693962;0;7;1;2
48;11;1,89747405889166;67,0874188818837;0;7;1;2
48;12;2,43480567151884;72,6558521391602;0;7;1;2
48;13;3,1047865416884;75,4481520012054;0;7;1;2
48;14;2,80216260025982;77,0767343485432;0;7;1;2
48;15;2,63415890145817;73,740330483948;0;7;1;2
49;1;2,37756380557139;69,4375281326846;0;7;1;2
49;2;3,14834507493111;79,4616743251721;0;7;1;2
49;3;1,87941131072435;60,9526199077338;0;7;1;2
49;4;2,44483204132018;68,2213483758077;0;7;1;2
49;5;2,15720682115394;65,2126931190785;0;7;1;2
49;6;2,78924019113437;73,4770855806987;0;7;1;2
49;7;2,5560295663033;71,49545813838;0;7;1;2
49;8;2,07629972193131;66,0834803187832;0;7;1;2
49;9;3,9031311139742;86,058956238933;0;7;1;2
49;10;2,31793429885449;63,8772607868684;0;7;1;2
49;11;1,7757235415659;68,7378925839621;0;7;1;2
49;12;2,49909881547858;72,0140422276504;0;7;1;2
49;13;2,96448492403851;74,556371143184;0;7;1;2
49;14;2,47983393472183;78,3652689441968;0;7;1;2
49;15;2,84027638375778;74,0590603886003;0;7;1;2
50;1;2,61226389455053;71,0148885607024;0;8;1;3
50;2;2,64285512966133;80,8861250947246;0;8;1;3
50;3;2,13968817461287;63,4216675739213;0;8;1;3
50;4;2,52101413352155;68,5472445686898;0;8;1;3
50;5;2,61890205752533;65,8200555708674;0;8;1;3
50;6;2,17369305752959;76,3808897217705;0;8;1;3
50;7;3,58178539155508;72,8108063411628;0;8;1;3
50;8;2,49242577012078;64,236429854789;0;8;1;3
50;9;2,70714616264997;86,6719720792178;0;8;1;3
50;10;2,43267108100181;65,1411741901521;0;8;1;3
50;11;2,14986950409665;67,4322149773792;0;8;1;3
50;12;2,04764875844869;73,9431501274115;0;8;1;3
50;13;3,27324763599669;77,954884625281;0;8;1;3
50;14;2,47859758428844;80,0148473737845;0;8;1;3
50;15;2,59643791851843;75,2908256213605;0;8;1;3
51;1;2,66861347484544;72,0931112008085;0;8;1;3
51;2;2,97406603888284;83,9905695982393;0;8;1;3
51;3;2,29815598141345;62,4727548296857;0;8;1;3
51;4;2,12192340229239;71,6462495103485;0;8;1;3
51;5;2,58858471966604;65,9485723091245;0;8;1;3
51;6;2,40727250666834;75,1487689724946;0;8;1;3
51;7;3,65343040640127;74,7915283988882;0;8;1;3
51;8;1,98028953851368;66,6796582319731;0;8;1;3
51;9;3,01983673113923;88,5250515313692;0;8;1;3
51;10;2,40410324343928;63,9848151012019;0;8;1;3
51;11;2,2184158997403;69,5108445681046;0;8;1;3
51;12;1,94278467898523;73,5952321378185;0;8;1;3
51;13;3,48317963669785;80,1934829745265;0;8;1;3
51;14;2,63126941358296;81,0212323539087;0;8;1;3
51;15;2,91311602974217;76,3207395443338;0;8;1;3
52;1;2,78384820628651;73,64169885361;0;8;1;3
52;2;2,99508155057238;84,4223413431128;0;8;1;3
52;3;2,41785785711895;63,7132182445007;0;8;1;3
52;4;2,66134160642327;71,7661834050164;0;8;1;3
52;5;2,68767586772895;67,0693026848745;0;8;1;3
52;6;2,43085814752533;77,4376275987653;0;8;1;3
52;7;3,2864596805523;75,393239573158;0;8;1;3
52;8;2,06721946627331;67,2255754444153;0;8;1;3
52;9;3,02675703271259;90,0306112528439;0;8;1;3
52;10;2,74617158537396;67,3422553021825;0;8;1;3
52;11;2,4615044636101;72,1713907245734;0;8;1;3
52;12;1,62973452704684;73,9997918391211;0;8;1;3
52;13;3,61849231469817;79,5367373591196;0;8;1;3
52;14;2,39599868700843;78,9598204623511;0;8;1;3
52;15;2,59785396164055;78,6174921097448;0;8;1;3
53;1;2,60571101627115;73,2866970258704;0;8;1;3
53;2;2,71738613336323;84,564450402366;0;8;1;3
53;3;2,2984060678971;65,9134172823348;0;8;1;3
53;4;2,2875229979215;71,8988818753043;0;8;1;3
53;5;2,58333995979747;69,1190949795242;0;8;1;3
53;6;2,23420775295695;76,3252828016643;0;8;1;3
53;7;3,44138785025386;77,5862376113946;0;8;1;3
53;8;2,24866367858963;68,5525338065502;0;8;1;3
53;9;2,87424455994567;92,1520618153024;0;8;1;3
53;10;2,58571345308752;65,6153832338817;0;8;1;3
53;11;2,45778682272908;70,7049584734635;0;8;1;3
53;12;2,18409481255997;73,9086068599942;0;8;1;3
53;13;3,29323616186183;81,734927660899;0;8;1;3
53;14;2,3425979790386;79,9256743647244;0;8;1;3
53;15;2,64225793789606;77,2364139853232;0;8;1;3
54;1;2,71886410336789;74,9165722875773;0;8;1;3
54;2;2,6295231579202;87,5129398573779;0;8;1;3
54;3;2,19442311567098;65,1746621170852;0;8;1;3
54;4;2,71054254748298;72,5348403648161;0;8;1;3
54;5;2,50366709898917;67,6578350198384;0;8;1;3
54;6;2,06052177714053;78,5520944282645;0;8;1;3
54;7;3,41231414462054;79,0112565015765;0;8;1;3
54;8;2,37273293920643;68,4311489701718;0;8;1;3
54;9;3,23772426385298;92,5341921222966;0;8;1;3
54;10;2,63219923170856;68,7698874655717;0;8;1;3
54;11;2,4507338306548;72,1321110710092;0;8;1;3
54;12;1,95345057239676;76,3999094794785;0;8;1;3
54;13;3,56028832166121;81,5902759331931;0;8;1;3
54;14;2,30956921062668;83,3227268820382;0;8;1;3
54;15;2,62003771493365;78,2068568915976;0;8;1;3
55;1;2,57973594085173;74,3930576998772;0;8;1;3
55;2;2,85586762942487;86,4891557073641;0;8;1;3
55;3;2,11651736522077;67,5432990210191;0;8;1;3
55;4;2,5673968144885;74,4945223447245;0;8;1;3
55;5;2,52168466345098;70,0576667732448;0;8;1;3
55;6;2,47144761571785;77,6428351423387;0;8;1;3
55;7;3,4298206374505;79,2833345843544;0;8;1;3
55;8;2,20783926586468;69,9338084150174;0;8;1;3
55;9;2,96563576909903;92,4804399717943;0;8;1;3
55;10;2,57720220862443;68,3464548001566;0;8;1;3
55;11;2,44276600539077;75,0231477622072;0;8;1;3
55;12;1,76733253258817;76,2977824850477;0;8;1;3
55;13;3,41457788130571;84,1971434692762;0;8;1;3
55;14;2,22779599765852;83,6882263493787;0;8;1;3
55;15;2,5246963014697;79,1399654360392;0;8;1;3
56;1;2,64311724316508;76,6531718653132;0;8;1;3
56;2;2,95433988798535;87,312895108464;0;8;1;3
56;3;2,24126988107544;66,9712517257101;0;8;1;3
56;4;2,54986292371582;75,5124023652475;0;8;1;3
56;5;2,79641226539195;70,3584759178675;0;8;1;3
56;6;2,36485174193876;79,4703208268997;0;8;1;3
56;7;3,51078179691442;81,9341104417306;0;8;1;3
56;8;2,14886718841331;70,2411267567099;0;8;1;3
56;9;3,1142114710859;96,0489733000691;0;8;1;3
56;10;2,61783735902557;69,8606066072077;0;8;1;3
56;11;2,56347261486049;74,2506030970168;0;8;1;3
56;12;2,00265091106685;77,6456466182474;0;8;1;3
56;13;3,50685385204465;84,7741935420665;0;8;1;3
56;14;2,45628004778745;82,5399895890012;0;8;1;3
56;15;2,76812615048607;79,8843484201419;0;8;1;3
57;1;2,83036995749414;77,5384894571383;0;9;1;3
57;2;2,94757453999128;89,2537117072374;0;9;1;3
57;3;2,21139554791223;67,8341627693935;0;9;1;3
57;4;2,61583225600465;74,9889096466974;0;9;1;3
57;5;2,73230730758156;72,7807063561275;0;9;1;3
57;6;2,44106771738956;80,9501778609295;0;9;1;3
57;7;3,57232322332531;83,1338937776345;0;9;1;3
57;8;2,44692412961479;70,1109905631134;0;9;1;3
57;9;2,65172766256377;95,8565687241196;0;9;1;3
57;10;2,53553682244908;70,4580231401726;0;9;1;3
57;11;2,38938424450477;74,6020883183015;0;9;1;3
57;12;1,67087864952695;78,030980277583;0;9;1;3
57;13;3,38097349543309;86,9627314286489;0;9;1;3
57;14;2,50743764115576;83,7092201865695;0;9;1;3
57;15;2,81224778323283;82,2221263524836;0;9;1;3
58;1;2,58092453053905;77,3709198421459;0;9;1;3
58;2;2,90761046709677;89,738810757549;0;9;1;3
58;3;2,23817092884114;69,5396416749821;0;9;1;3
58;4;2,63657758459103;77,4709961964024;0;9;1;3
58;5;2,60434898679956;73,5331720602102;0;9;1;3
58;6;2,44549520018449;80,378131234377;0;9;1;3
58;7;3,42016922300974;84,1844323428803;0;9;1;3
58;8;2,28175218515421;72,9233857649402;0;9;1;3
58;9;3,1646621884357;97,7760799398899;0;9;1;3
58;10;2,48398644351214;71,9749374028714;0;9;1;3
58;11;2,7332574276627;76,6359745164603;0;9;1;3
58;12;1,99609033509828;78,0087273758157;0;9;1;3
58;13;3,8978744247248;91,1601384337288;0;9;1;3
58;14;2,42369698121802;85,5479595786285;0;9;1;3
58;15;2,49144103410372;83,6126349803388;0;9;1;3
59;1;2,69746389167519;79,7858170998518;0;9;1;3
59;2;3,0900181723504;91,1714167289733;0;9;1;3
59;3;2,36573937728989;68,7628129597093;0;9;1;3
59;4;2,53260449971092;75,8417150119987;0;9;1;3
59;5;2,61903329676623;73,6569114997498;0;9;1;3
59;6;2,31389424046617;81,1610039717666;0;9;1;3
59;7;3,77022474943597;86,3402278622458;0;9;1;3
59;8;2,32818126796617;73,0162566564353;0;9;1;3
59;9;3,01512978097714;97,5177491071199;0;9;1;3
59;10;2,5052605924954;73,1814444864532;0;9;1;3
59;11;2,37070015791936;76,6240969940623;0;9;1;3
59;12;1,80579240427376;78,209935052254;0;9;1;3
59;13;3,51162739082231;92,6088518873188;0;9;1;3
59;14;2,25216767198317;85,4476228037827;0;9;1;3
59;15;2,52780794522202;83,3603835617842;0;9;1;3
60;1;2,63576164942901;79,6474965758319;0;9;1;3
60;2;3,17119170661795;92,7243610577038;0;9;1;3
60;3;2,29031529595264;69,3447127632279;0;9;1;3
60;4;2,56741134447913;78,9603511495611;0;9;1;3
60;5;3,12092454938095;75,9887964860811;0;9;1;3
60;6;2,4117397436323;83,2429303092108;0;9;1;3
60;7;3,50315050618134;85,9067627071699;0;9;1;3
60;8;2,22284983733118;74,2783515491107;0;9;1;3
60;9;3,23373865527061;99,939278694566;0;9;1;3
60;10;2,74181571249146;73,4335550403192;0;9;1;3
60;11;2,31596839447173;77,1609023062602;0;9;1;3
60;12;1,89790779141839;80,3128255309582;0;9;1;3
60;13;3,74760351934623;93,2359686456957;0;9;1;3
60;14;2,35697411963673;88,5867087270226;0;9;1;3
60;15;2,83490970231462;83,7524381444008;0;9;1;3
61;1;2,70144705183454;79,4986132174173;0;9;1;3
61;2;2,85524988489724;94,9493137378557;0;9;1;3
61;3;2,37064118519709;71,2029460298025;0;9;1;3
61;4;2,67205111580936;81,2154369900202;0;9;1;3
61;5;2,88075530666097;76,51300819263;0;9;1;3
61;6;2,49097226703562;83,3150321854733;0;9;1;3
61;7;3,68354621688252;90,3712417451722;0;9;1;3
61;8;2,20247744147358;74,5495603725179;0;9;1;3
61;9;2,87846463712082;99,0069722208726;0;9;1;3
61;10;2,59024479848666;75,1006372821923;0;9;1;3
61;11;2,29426539217469;80,3621889735559;0;9;1;3
61;12;2,01856097891748;79,7301272248665;0;9;1;3
61;13;3,84042175515682;94,7034210295733;0;9;1;3
61;14;2,63764220852913;85,4308153586475;0;9;1;3
61;15;2,8242554534219;86,9509126548689;0;9;1;3
62;1;2,66085724198194;82,7343364110142;0;9;1;3
62;2;3,19947534118638;95,548654248061;0;9;1;3
62;3;2,22159809508911;72,8480542410943;0;9;1;3
62;4;2,49352046305899;80,3790500565892;0;9;1;3
62;5;2,92540211656466;77,5401088939948;0;9;1;3
62;6;2,25747916916871;85,6355226773144;0;9;1;3
62;7;3,47375462838786;89,7872549400935;0;9;1;3
62;8;2,38518679854163;72,9889469634886;0;9;1;3
62;9;2,99285168196804;100,969962253888;0;9;1;3
62;10;2,44298870412187;75,5359300738837;0;9;1;3
62;11;2,64000970973578;80,0010833996044;0;9;1;3
62;12;2,01837165165003;79,4107131559872;0;9;1;3
62;13;3,41307073928998;94,7305554783819;0;9;1;3
62;14;2,45031994028262;88,9222768211855;0;9;1;3
62;15;2,85868231922795;86,5681294718022;0;9;1;3
63;1;2,84599752438772;83,5015111189245;0;9;1;3
63;2;2,91849241613349;96,6407039102966;0;9;1;3
63;3;2,34881700723118;73,5791780199591;0;9;1;3
63;4;2,64103977943523;81,2888574209769;0;9;1;3
63;5;2,61596944145027;79,8321350692495;0;9;1;3
63;6;2,26960495023699;85,0568975169983;0;9;1;3
63;7;3,71046191311549;91,704459061855;0;9;1;3
63;8;2,25783644422785;76,065896857297;0;9;1;3
63;9;2,93814924388137;100,839982483875;0;9;1;3
63;10;2,79976279595133;77,4887910919296;0;9;1;3
63;11;2,26837118433052;81,3900699347882;0;9;1;3
63;12;1,81440310537583;79,2091395681694;0;9;1;3
63;13;3,69247783060331;97,6403939928522;0;9;1;3
63;14;2,64783420279337;89,1572469342168;0;9;1;3
63;15;2,66695471711431;88,4573113191533;0;9;1;3
64;1;2,66535971590393;84,411370226754;0;10;1;3
64;2;3,37829444482762;97,6780113030815;0;10;1;3
64;3;2,6252526976764;74,4569426290381;0;10;1;3
64;4;2,61936778423188;82,7782106549897;0;10;1;3
64;5;2,85865063140922;78,1908697510441;0;10;1;3
64;6;2,1041282412039;84,7954277132812;0;10;1;3
64;7;3,64811341007736;93,6814127603456;0;10;1;3
64;8;2,3901910857642;75,6704847376525;0;10;1;3
64;9;2,89796634043745;102,735795226195;0;10;1;3
64;10;2,80043854713198;78,2116026292843;0;10;1;3
64;11;2,31278094577063;80,7705167044567;0;10;1;3
64;12;1,68486396544726;80,0734096883332;0;10;1;3
64;13;3,74700112846082;99,5602066536262;0;10;1;3
64;14;2,60472170562925;91,4146644153826;0;10;1;3
64;15;2,60961590809823;86,9529246022563;0;10;1;3
65;1;2,92975233441001;86,4071259901475;0;10;1;3
65;2;2,75834298243898;96,944206413737;0;10;1;3
65;3;2,31059878178299;72,5533925773828;0;10;1;3
65;4;2,74877056519932;83,1097355830155;0;10;1;3
65;5;2,61869340385324;78,9916104966765;0;10;1;3
65;6;2,42703681463082;87,0351651609703;0;10;1;3
65;7;3,65275106076098;94,5596718670637;0;10;1;3
65;8;2,61234094064071;75,2308097740816;0;10;1;3
65;9;3,2700967609117;105,539001140003;0;10;1;3
65;10;2,74450924035911;78,7185383289957;0;10;1;3
65;11;2,32930411870106;83,0206097722676;0;10;1;3
65;12;1,90475683424336;81,3942582293676;0;10;1;3
65;13;3,73232571692139;101,082429715378;0;10;1;3
65;14;2,516537708441;90,9221489729337;0;10;1;3
65;15;3,02058370201493;90,745299506358;0;10;1;3
66;1;2,66895223161039;87,3688572300833;0;10;1;3
66;2;3,09843079699639;101,081587341077;0;10;1;3
66;3;2,4374176491173;75,92910056926;0;10;1;3
66;4;2,76414814403345;84,7312590274946;0;10;1;3
66;5;2,96626776746626;82,7903872105075;0;10;1;3
66;6;2,3826859671829;86,5517628680745;0;10;1;3
66;7;3,78488619690015;98,4582006337061;0;10;1;3
66;8;2,4890943920505;76,2969617007142;0;10;1;3
66;9;3,12775008395256;105,777060127253;0;10;1;3
66;10;2,58210912309473;79,1222214728191;0;10;1;3
66;11;2,49703696700078;83,4868686828735;0;10;1;3
66;12;1,58879508634184;82,8500987359712;0;10;1;3
66;13;3,72365761407908;102,88516817892;0;10;1;3
66;14;2,56278491886381;93,262569069045;0;10;1;3
66;15;2,75908574835533;90,4235769248576;0;10;1;3
67;1;2,82241082564907;88,8025416192775;0;10;1;3
67;2;3,04212478846502;100,681694875022;0;10;1;3
67;3;2,41268048909261;75,3992016403978;0;10;1;3
67;4;2,88330015982868;83,5210386253996;0;10;1;3
67;5;2,54696558127602;83,3734655108675;0;10;1;3
67;6;2,21601775073648;89,4906403927325;0;10;1;3
67;7;3,6726488239783;98,5513372536976;0;10;1;3
67;8;2,50925592435023;80,5091632406048;0;10;1;3
67;9;3,15645652304485;108,64427318391;0;10;1;3
67;10;3,01217468186419;82,8784250557642;0;10;1;3
