"t";"pig";"FI";"OLW";"culled";"week";"pen";"feedMix"
34;5;2.83150787249942;58.874793745857;0;5;2;2
34;6;2.58455817885844;64.5446045564666;0;5;2;2
34;7;2.50973784986264;64.3262409294933;0;5;2;2
34;8;2.83495794688211;63.6164349489822;0;5;2;2
34;9;2.52219089728152;60.0488708374494;0;5;2;2
34;10;2.39870347065699;61.5019910264456;0;5;2;2
34;11;2.61971188668976;58.1631898490629;0;5;2;2
34;12;2.94835427966933;59.238553043212;0;5;2;2
34;13;2.26210971623712;58.8139206829398;0;5;2;2
34;14;3.16992277566416;60.9327431587958;0;5;2;2
34;15;2.65778752020047;58.0256118494375;0;5;2;2
35;1;2.45849741057347;56.0802509314778;0;5;2;2
35;2;2.75392237352315;61.4083108625654;0;5;2;2
35;3;2.99948661077796;63.996924036969;0;5;2;2
35;4;2.43000566634817;62.4605094304572;0;5;2;2
35;5;2.81606284953107;64.0074110066887;0;5;2;2
35;6;2.93156211083024;64.3258521022773;0;5;2;2
35;7;2.92128425063829;64.57727620598;0;5;2;2
35;8;2.93712035132459;63.9585018195063;0;5;2;2
35;9;2.55556154140339;63.2327765200737;0;5;2;2
35;10;2.08321611318795;61.1100600994715;0;5;2;2
35;11;2.61587983702346;61.1713744895305;0;5;2;2
35;12;2.61148824100312;59.0425088630086;0;5;2;2
35;13;2.40671738483072;58.5423147864683;0;5;2;2
35;14;2.97349927588239;63.0822360768461;0;5;2;2
35;15;2.49461216411171;60.4511005269655;0;5;2;2
36;1;2.42033017473253;57.5932243037307;0;6;2;2
36;2;2.52566543032914;62.9162362022593;0;6;2;2
36;3;2.65432022311711;66.1005703852387;0;6;2;2
36;4;2.45235299696245;64.2222690288687;0;6;2;2
36;5;2.79093841398466;63.0655281525229;0;6;2;2
36;6;3.15456355043984;66.3562342902087;0;6;2;2
36;7;2.60301423127095;65.9269538054818;0;6;2;2
36;8;3.26682128986989;63.9036029565041;0;6;2;2
36;9;2.41184992578751;62.4759510657814;0;6;2;2
36;10;2.12696515425022;65.2179267881929;0;6;2;2
36;11;2.66630423077712;61.0117852750754;0;6;2;2
36;12;2.83181412016148;62.6785184346658;0;6;2;2
36;13;2.08317236174799;60.1854961943252;0;6;2;2
36;14;3.31094547705209;63.8683400620535;0;6;2;2
36;15;2.70618710048459;61.1828333304716;0;6;2;2
37;1;2.35021745337941;57.4711960435751;0;6;2;2
37;2;2.709935279863;65.2221936036372;0;6;2;2
37;3;2.80904566273377;66.8716969318654;0;6;2;2
37;4;2.31031812306929;63.7282514498905;0;6;2;2
37;5;2.98313294596474;63.3390385245517;0;6;2;2
37;6;2.97965035705113;66.1479359903967;0;6;2;2
37;7;2.63669197972533;68.1811648440423;0;6;2;2
37;8;3.24882745475973;67.0791265161778;0;6;2;2
37;9;2.66610143505362;66.2370352175343;0;6;2;2
37;10;2.16116438474283;61.7521160602449;0;6;2;2
37;11;2.89994752554404;60.3139881328953;0;6;2;2
37;12;3.03781300062438;62.560827102714;0;6;2;2
37;13;2.72950557158357;60.4272697376995;0;6;2;2
37;14;3.31712654789147;67.584089913915;0;6;2;2
37;15;2.67250747736612;60.2726618429965;0;6;2;2
38;1;2.4003373567875;60.282261951187;0;6;2;2
38;2;2.96507250453124;67.2329198483368;0;6;2;2
38;3;2.62104797011888;67.5270920843563;0;6;2;2
38;4;2.16100696935032;66.5220484202917;0;6;2;2
38;5;2.92429656006948;64.0645190456989;0;6;2;2
38;6;3.04263958175541;69.816164711054;0;6;2;2
38;7;2.88112833338533;67.7675616926056;0;6;2;2
38;8;2.86407536378972;70.9372621566413;0;6;2;2
38;9;2.38923191837059;63.7957909213937;0;6;2;2
38;10;1.99619836863729;65.7092037916515;0;6;2;2
38;11;2.8454645814627;62.8570165716003;0;6;2;2
38;12;3.10209169157221;63.596668417847;0;6;2;2
38;13;2.44749266833955;60.5434355933796;0;6;2;2
38;14;3.41939712121477;66.2598145153566;0;6;2;2
38;15;2.49117416591246;61.1477002880494;0;6;2;2
39;1;2.65516781393028;60.5000882321337;0;6;2;2
39;2;2.69846076150223;67.0189625295726;0;6;2;2
39;3;2.70753257730684;67.1926895776795;0;6;2;2
39;4;2.51430062062065;67.5174259543033;0;6;2;2
39;5;3.26807631048151;67.1262010644936;0;6;2;2
39;6;3.18380924695567;72.3515079594088;0;6;2;2
39;7;2.63892133289376;70.5785875122491;0;6;2;2
39;8;3.00282734366347;70.9293800468386;0;6;2;2
39;9;2.42934878529447;64.716929145543;0;6;2;2
39;10;1.97102326135838;65.9993496439769;0;6;2;2
39;11;2.71498548836551;63.6365381283715;0;6;2;2
39;12;2.9944955260831;64.7882448335751;0;6;2;2
39;13;2.38658704097215;62.8305576628671;0;6;2;2
39;14;3.12411321470203;67.027283187897;0;6;2;2
39;15;2.5353606949612;63.3478169285794;0;6;2;2
40;1;2.62685752810248;60.5035223161708;0;6;2;2
40;2;2.73947215481498;67.8560930072016;0;6;2;2
40;3;3.14006071770445;71.3780692456221;0;6;2;2
40;4;2.70072294414099;66.0477638437841;0;6;2;2
40;5;2.87173515435375;67.6756325287837;0;6;2;2
40;6;3.22116234850706;71.7809296572436;0;6;2;2
40;7;2.95917741569712;71.2770449541891;0;6;2;2
40;8;3.26949049812668;69.9211128136372;0;6;2;2
40;9;2.29700305452641;69.6689055065569;0;6;2;2
40;10;2.12802751310483;67.9804702424351;0;6;2;2
40;11;2.965260805808;64.4337068893608;0;6;2;2
40;12;3.06282076736512;65.720209063863;0;6;2;2
40;13;2.31297303083889;64.4965527057392;0;6;2;2
40;14;3.38128355404088;68.7315398179365;0;6;2;2
40;15;2.76453334717611;64.6048256746243;0;6;2;2
41;1;2.37153499464534;62.4772785019052;0;6;2;2
41;2;2.45584455552944;66.538462690169;0;6;2;2
41;3;2.95604087709926;71.1450883792652;0;6;2;2
41;4;2.64506213895743;67.1868589045088;0;6;2;2
41;5;2.90572878754514;67.7629769888398;0;6;2;2
41;6;3.12480670910779;72.7945459227242;0;6;2;2
41;7;2.75779375325736;71.9453214316134;0;6;2;2
41;8;3.11201668490561;73.3470328587511;0;6;2;2
41;9;2.58806600761314;68.2018202639096;0;6;2;2
41;10;2.19781598623753;68.6326575951524;0;6;2;2
41;11;3.09973229017111;66.1983513866524;0;6;2;2
41;12;3.0990521328209;68.0481812707664;0;6;2;2
41;13;2.54243950818782;65.0104266286607;0;6;2;2
41;14;3.14554356620636;71.7372925102625;0;6;2;2
41;15;2.72243326839891;63.9330671494369;0;6;2;2
42;1;2.29171021510566;65.8205772585495;0;6;2;2
42;2;2.50804225010923;70.9277891332615;0;6;2;2
42;3;3.01896898768664;72.176645284109;0;6;2;2
42;4;2.16866346659557;69.4454468624122;0;6;2;2
42;5;3.09605060453977;68.9572118800037;0;6;2;2
42;6;2.97982822613176;75.433203079524;0;6;2;2
42;7;3.15413461818634;73.4737088349162;0;6;2;2
42;8;3.06137744122103;74.2161252834805;0;6;2;2
42;9;2.20542430310948;69.7750654186735;0;6;2;2
42;10;2.36115837406268;66.96515481283;0;6;2;2
42;11;2.84752349440223;69.4804102473448;0;6;2;2
42;12;3.24942097025242;68.6974141224971;0;6;2;2
42;13;2.48253013101105;65.5973434252615;0;6;2;2
42;14;2.97217726075258;72.271293715392;0;6;2;2
42;15;2.5378338887301;67.6889963096261;0;6;2;2
43;1;2.48108197267489;63.6754265121563;0;7;2;2
43;2;2.48618889518226;70.7333730404086;0;7;2;2
43;3;2.67103381021182;74.9670525515597;0;7;2;2
43;4;2.46707761738251;70.3644076214416;0;7;2;2
43;5;2.98746992885571;71.0005518541474;0;7;2;2
43;6;3.32224687969034;75.4652305746694;0;7;2;2
43;7;3.02678778044637;73.6301477843375;0;7;2;2
43;8;3.12539206635643;73.2992738463384;0;7;2;2
43;9;2.5500655571513;70.7644946484318;0;7;2;2
43;10;2.34174188321919;67.5412529573399;0;7;2;2
43;11;2.93798760439146;69.3096035895929;0;7;2;2
43;12;3.02476460607379;69.2892214471939;0;7;2;2
43;13;2.70420613051715;66.9746418413729;0;7;2;2
43;14;3.58167022668928;74.7012555443284;0;7;2;2
43;15;2.5265049166847;68.2879063541938;0;7;2;2
44;1;2.69110403800434;65.0876971634592;0;7;2;2
44;2;2.99544844742877;71.9217322759982;0;7;2;2
44;3;2.73811894717095;75.0207809447173;0;7;2;2
44;4;2.29973180887315;71.3296242100883;0;7;2;2
44;5;3.01595832159682;71.2438560604032;0;7;2;2
44;6;3.12174303385232;78.8412189295797;0;7;2;2
44;7;2.69317151377443;75.9078672816258;0;7;2;2
44;8;2.88625306768129;74.7087381709008;0;7;2;2
44;9;2.6343538792893;70.5346572252892;0;7;2;2
44;10;2.30068867393341;71.4121192348379;0;7;2;2
44;11;2.96509830985454;68.0185468322923;0;7;2;2
44;12;3.20916549800435;72.641853710231;0;7;2;2
44;13;2.31731442551799;64.6161896392186;0;7;2;2
44;14;3.46497418966725;76.8508414270684;0;7;2;2
44;15;2.73047050977641;68.2743288741806;0;7;2;2
45;1;2.38448035603247;65.7806481499725;0;7;2;2
45;2;2.48275908477535;72.3370431795023;0;7;2;2
45;3;2.92882234739866;77.0511876315135;0;7;2;2
45;4;2.64470583330788;71.4427840285217;0;7;2;2
45;5;2.83668318550717;73.3205015616404;0;7;2;2
45;6;3.2463948109468;78.6712239511115;0;7;2;2
45;7;3.03768560285725;75.9251476831573;0;7;2;2
45;8;3.23890873516535;76.3962322774158;0;7;2;2
45;9;2.31571212835138;72.9766858985519;0;7;2;2
45;10;2.36179560092408;69.9214604447018;0;7;2;2
45;11;2.87855254973911;71.6275775376649;0;7;2;2
45;12;3.0517697991681;73.0849164288835;0;7;2;2
45;13;2.46507787879831;68.6263592500579;0;7;2;2
45;14;3.64499879611601;75.428917783775;0;7;2;2
45;15;2.50908453620114;69.1244810569635;0;7;2;2
46;1;2.55867438431277;65.8560990745493;0;7;2;2
46;2;2.80996893979671;74.3037082528229;0;7;2;2
46;3;2.8362341603392;78.1039536871226;0;7;2;2
46;4;2.56133559790815;73.3923232572154;0;7;2;2
46;5;3.06464181804852;75.4059754276939;0;7;2;2
46;6;3.54672895000396;81.9761500015159;0;7;2;2
46;7;2.8711177113456;77.6635444012146;0;7;2;2
46;8;3.03461153106267;77.7679122993101;0;7;2;2
46;9;2.71882469706816;70.2501775042344;0;7;2;2
46;10;2.09967250225462;70.4300741311158;0;7;2;2
46;11;3.22435967053401;71.9108982789442;0;7;2;2
46;12;3.55805476097036;74.5325479960074;0;7;2;2
46;13;2.341843518124;69.757220195539;0;7;2;2
46;14;3.36138306901869;77.3854241895252;0;7;2;2
46;15;2.62460850843231;70.0211356036832;0;7;2;2
47;1;2.54629312939834;68.8075121579412;0;7;2;2
47;2;2.96605209799018;74.7718708291709;0;7;2;2
47;3;2.95373014656007;79.3450028809599;0;7;2;2
47;4;2.53854350508895;73.5189322293709;0;7;2;2
47;5;3.19854929814014;75.5543283322972;0;7;2;2
47;6;3.5557456065179;82.9081943066384;0;7;2;2
47;7;2.98347870220809;78.6324671002822;0;7;2;2
47;8;2.89889291077715;79.0068577967911;0;7;2;2
47;9;2.23970155101953;74.4837531764422;0;7;2;2
47;10;2.45802588806362;71.865172703401;0;7;2;2
47;11;2.64678284703653;73.632859276449;0;7;2;2
47;12;3.30732866642944;75.9987889632764;0;7;2;2
47;13;2.1205638853066;70.3914409000679;0;7;2;2
47;14;3.25208131674525;79.4850483464676;0;7;2;2
47;15;2.68484756954215;71.5315569427805;0;7;2;2
48;1;2.40217621226796;70.0456828999296;0;7;2;2
48;2;2.80682334675708;76.3344784513993;0;7;2;2
48;3;2.98116461154404;78.7693660505898;0;7;2;2
48;4;2.51028005583548;74.8332808391699;0;7;2;2
48;5;3.11170546341037;77.7103114589436;0;7;2;2
48;6;3.38341073006495;85.1132165786327;0;7;2;2
48;7;2.59265432167251;78.1391376501652;0;7;2;2
48;8;3.17699958376134;80.6624217257823;0;7;2;2
48;9;2.79903066007197;76.6101023090195;0;7;2;2
48;10;2.08424662746083;74.45210075126;0;7;2;2
48;11;3.19511894688183;75.6813260557337;0;7;2;2
48;12;3.21108094980734;77.2054988394311;0;7;2;2
48;13;2.81592870967977;71.9704327689923;0;7;2;2
48;14;3.30197212835542;80.6162390563471;0;7;2;2
48;15;2.68180605508844;72.2378357654797;0;7;2;2
49;1;2.65807295015326;68.9425337488187;0;7;2;2
49;2;2.58489550271438;78.4460131641607;0;7;2;2
49;3;3.29306939045101;81.4182257575171;0;7;2;2
49;4;2.58022904909637;76.7494617668855;0;7;2;2
49;5;2.6846064499584;79.3597711834002;0;7;2;2
49;6;3.65190366798305;85.5769124633751;0;7;2;2
49;7;2.94723455343916;81.1018559702531;0;7;2;2
49;8;3.01405395334369;81.0329249199276;0;7;2;2
49;9;2.51948394458811;76.810651253296;0;7;2;2
49;10;2.29952558565508;74.8599848361051;0;7;2;2
49;11;2.91864037472277;75.1557834022128;0;7;2;2
49;12;3.11103693444068;78.1151062532135;0;7;2;2
49;13;2.66346490054525;71.2988266555214;0;7;2;2
49;14;3.49554264997417;83.0976008068164;0;7;2;2
49;15;2.85299151475649;74.2741905196766;0;7;2;2
50;1;2.32917315282618;69.5602290092034;0;8;2;2
50;2;2.90990241468191;78.2352372918432;0;8;2;2
50;3;3.08375241790995;81.7513778613471;0;8;2;2
50;4;2.4925324697103;79.3550048026547;0;8;2;2
50;5;3.23269173606843;78.6275287597215;0;8;2;2
50;6;3.36482049938061;86.9155315680911;0;8;2;2
50;7;2.69532827816866;80.5856393810897;0;8;2;2
50;8;3.060132441827;82.4180909354392;0;8;2;2
50;9;2.79456190308709;75.8579179021441;0;8;2;2
50;10;2.09945047221918;74.9218709607604;0;8;2;2
50;11;3.00370200918227;77.2343987320175;0;8;2;2
50;12;3.22136811202168;80.5891035782061;0;8;2;2
50;13;2.54300863546563;72.5224163634388;0;8;2;2
50;14;3.52464513393851;83.0669074303865;0;8;2;2
50;15;2.66545680357591;75.9610806717303;0;8;2;2
51;1;2.62197204323579;69.2180083768336;0;8;2;2
51;2;2.64848280056115;76.6011070030148;0;8;2;2
51;3;2.93333271047731;82.29559653152;0;8;2;2
51;4;2.40323439281218;77.2672876187589;0;8;2;2
51;5;2.78219678381664;80.1105278281319;0;8;2;2
51;6;3.15266340325083;88.1752219289504;0;8;2;2
51;7;3.12090606457407;82.6480254642859;0;8;2;2
51;8;3.2706576056999;84.4180214368956;0;8;2;2
51;9;2.55194178021582;77.8867356982907;0;8;2;2
51;10;2.31094472026632;76.3635848381533;0;8;2;2
51;11;2.87029358926478;78.5746896299352;0;8;2;2
51;12;3.22441537054164;80.1758471172789;0;8;2;2
51;13;2.64930229810719;73.7339858323585;0;8;2;2
51;14;3.30133756691943;84.9291684190476;0;8;2;2
51;15;3.03187582633891;77.0619175147051;0;8;2;2
52;1;2.72034847313677;72.9173533530695;0;8;2;2
52;2;2.52447076988889;80.2966669923373;0;8;2;2
52;3;2.9023493624523;84.5708880295451;0;8;2;2
52;4;2.75157184173535;78.7152304857462;0;8;2;2
52;5;2.92333612398427;81.6676354694877;0;8;2;2
52;6;3.66693801584949;89.4256615345518;0;8;2;2
52;7;3.07082764889757;85.2183192892422;0;8;2;2
52;8;3.31157110241697;85.1936429446137;0;8;2;2
52;9;2.63934371933277;78.8246074734781;0;8;2;2
52;10;2.17221224471201;77.4873125642521;0;8;2;2
52;11;3.249026407862;81.0570068352255;0;8;2;2
52;12;3.4036315232649;80.8507118977608;0;8;2;2
52;13;2.42892837333195;74.5101009455161;0;8;2;2
52;14;3.44668825474972;87.604790120348;0;8;2;2
52;15;2.56300841085017;76.2602459934147;0;8;2;2
53;1;2.82005813540659;74.6620351628548;0;8;2;2
53;2;2.82497611078881;80.9194371648916;0;8;2;2
53;3;3.43827191510919;86.9080430703867;0;8;2;2
53;4;2.55788991572835;81.5276527335111;0;8;2;2
53;5;3.2596901484945;83.057704884679;0;8;2;2
53;6;3.46278129387925;92.111999157248;0;8;2;2
53;7;2.92415291667449;83.8714073134549;0;8;2;2
53;8;3.26430955996305;87.0364899516248;0;8;2;2
53;9;2.77435727852538;80.3896035243706;0;8;2;2
53;10;2.19917378265772;76.108827855776;0;8;2;2
53;11;3.20727546017588;79.8828617170121;0;8;2;2
53;12;3.16290189968518;84.9055936328934;0;8;2;2
53;13;2.74901782229483;75.0151130098947;0;8;2;2
53;14;3.70707559319879;91.5670779852439;0;8;2;2
53;15;2.34930894621141;78.6592969314059;0;8;2;2
54;1;2.75567177247281;73.5075556667618;0;8;2;2
54;2;3.23749751600395;82.9539042034062;0;8;2;2
54;3;2.99585276471191;86.8926963912735;0;8;2;2
54;4;2.57978609976294;81.4711165757443;0;8;2;2
54;5;3.07850358751148;84.8846113832406;0;8;2;2
54;6;3.63007009361509;92.5201628188991;0;8;2;2
54;7;2.91922839966793;87.8891825564319;0;8;2;2
54;8;3.54064156899623;89.6991771625056;0;8;2;2
54;9;2.72093331633417;79.8844917395576;0;8;2;2
54;10;2.28568172057338;77.0636410684848;0;8;2;2
54;11;3.12488568574058;82.6930449056745;0;8;2;2
54;12;3.19675921678331;85.0096267842495;0;8;2;2
54;13;2.74618320603207;78.1753879585187;0;8;2;2
54;14;3.79341386155172;92.5648187732551;0;8;2;2
54;15;2.74097326768221;79.8080511905182;0;8;2;2
55;1;2.65090753380058;73.9676114477449;0;8;2;2
55;2;2.76677947869787;84.4264406087057;0;8;2;2
55;3;2.84785817273453;87.9721121638796;0;8;2;2
55;4;2.47105006084371;83.2156842463025;0;8;2;2
55;5;2.77655409572406;83.771970942123;0;8;2;2
55;6;3.52072715349092;93.3221260315146;0;8;2;2
55;7;2.9812988892151;87.1307517855844;0;8;2;2
55;8;3.19659071648876;88.5915106473689;0;8;2;2
55;9;2.4983975069607;81.2313556504488;0;8;2;2
55;10;2.28323945527552;77.710091616368;0;8;2;2
55;11;2.9093151325763;80.7097654128105;0;8;2;2
55;12;3.34004921039206;83.9803125421386;0;8;2;2
55;13;2.48031425142737;75.2940286584341;0;8;2;2
55;14;3.94201802192193;92.1161727462651;0;8;2;2
55;15;2.71656094073344;80.0421815011853;0;8;2;2
56;1;2.40376166741018;75.4483764958882;0;8;2;2
56;2;3.01773000805329;84.9865907815038;0;8;2;2
56;3;3.10845641604594;88.3304549988601;0;8;2;2
56;4;2.38986817754563;80.9144404954265;0;8;2;2
56;5;3.1530864387464;87.6840451959729;0;8;2;2
56;6;3.52086135417317;95.8404831596699;0;8;2;2
56;7;2.93894912457741;85.5459001318811;0;8;2;2
56;8;3.22320133161337;89.5543391030005;0;8;2;2
56;9;2.452997166006;81.5078409544319;0;8;2;2
56;10;2.41402487178119;79.9194215234428;0;8;2;2
56;11;3.12669016497883;85.7730765807547;0;8;2;2
56;12;3.38198293929534;88.0301508071859;0;8;2;2
56;13;2.36078566431518;78.4985122007704;0;8;2;2
56;14;3.683649326273;93.0301567306726;0;8;2;2
56;15;2.92279944782539;81.0042607578694;0;8;2;2
57;1;2.48523373924184;77.3738027993639;0;9;2;2
57;2;2.84204768737187;86.4980151556965;0;9;2;2
57;3;3.00170145809417;90.531757908902;0;9;2;2
57;4;2.70934129076125;83.3267671500053;0;9;2;2
57;5;2.93718845589233;86.0769624693803;0;9;2;2
57;6;3.36626520964904;95.6296973702744;0;9;2;2
57;7;2.89259741973588;88.7356268154187;0;9;2;2
57;8;3.70037908816813;93.2366168951905;0;9;2;2
57;9;2.60297891097743;84.7507732294852;0;9;2;2
57;10;1.95187144670427;80.7002711224487;0;9;2;2
57;11;2.88370504889883;84.3248760580758;0;9;2;2
57;12;3.50421337647043;89.065728140076;0;9;2;2
57;13;2.77954898658907;78.1818160541529;0;9;2;2
57;14;3.58114534932656;95.2249522912066;0;9;2;2
57;15;2.67360839411525;84.4508885477004;0;9;2;2
58;1;2.66059860188376;78.5743153209015;0;9;2;2
58;2;2.83155574038398;86.146006981497;0;9;2;2
58;3;2.9750472772785;90.848014489299;0;9;2;2
58;4;2.46641609120928;85.3480917696749;0;9;2;2
58;5;3.2798172397201;89.4642814710548;0;9;2;2
58;6;3.39859551840907;98.3653087541846;0;9;2;2
58;7;3.12079352975357;91.788809717434;0;9;2;2
58;8;3.35462206901998;93.6286597477238;0;9;2;2
58;9;2.61122800203389;84.9121171337273;0;9;2;2
58;10;2.42511421237873;82.6412009241836;0;9;2;2
58;11;3.19084784264339;86.4535553733265;0;9;2;2
58;12;3.72596294082325;90.3087982680162;0;9;2;2
58;13;2.32405760402684;80.6039382636605;0;9;2;2
58;14;3.68096154033109;96.8917068930406;0;9;2;2
58;15;2.83193622698696;83.1059491000088;0;9;2;2
59;1;2.4864300354369;80.6516593946679;0;9;2;2
59;2;2.73637479703101;89.376321643397;0;9;2;2
59;3;2.84927495776706;93.0420915367435;0;9;2;2
59;4;2.47252168793883;86.377015785721;0;9;2;2
59;5;3.28226849286982;89.0224346270528;0;9;2;2
59;6;3.70201919475309;99.8848986524591;0;9;2;2
59;7;2.76660223113611;91.0416159409707;0;9;2;2
59;8;3.42541576293266;96.0306344880607;0;9;2;2
59;9;2.80573553213369;83.5852926566483;0;9;2;2
59;10;2.28853435076885;81.8649623773951;0;9;2;2
59;11;3.28060390507834;87.6459367375721;0;9;2;2
59;12;3.26117631529725;91.4196463167828;0;9;2;2
59;13;2.31120463924531;81.0420079943574;0;9;2;2
59;14;3.90635642256099;98.7534194682389;0;9;2;2
59;15;2.86999370648364;85.7593837438577;0;9;2;2
60;1;2.67270390542628;80.7146283514925;0;9;2;2
60;2;3.18412541009144;90.6017779613177;0;9;2;2
60;3;2.8605083875843;92.6538110162793;0;9;2;2
60;4;2.57793253538352;85.2619344337404;0;9;2;2
60;5;2.97915657308083;93.0074654094534;0;9;2;2
60;6;3.31235057907932;101.115029108064;0;9;2;2
60;7;3.08242564308198;91.6504443892785;0;9;2;2
60;8;3.14182231217181;95.5378067998989;0;9;2;2
60;9;2.76019723560311;87.4709943201115;0;9;2;2
60;10;2.30222685381931;81.7600991219934;0;9;2;2
60;11;2.75324599911101;89.1504923938733;0;9;2;2
60;12;3.10118473301214;92.4679605507742;0;9;2;2
60;13;2.40328339048465;82.7380405532104;0;9;2;2
60;14;3.6630459890663;99.9416094946222;0;9;2;2
60;15;2.98588146722559;86.3281435748222;0;9;2;2
61;1;2.77665933820676;81.9067490643877;0;9;2;2
61;2;2.80825659915248;90.2014592806292;0;9;2;2
61;3;2.83410492014189;95.8400908281093;0;9;2;2
61;4;2.53197622132725;86.1285898314723;0;9;2;2
61;5;3.49284456520548;93.1731306832914;0;9;2;2
61;6;3.53055149929124;102.345446884851;0;9;2;2
61;7;2.97680435456024;92.2641007574727;0;9;2;2
61;8;3.30893397524532;97.9128813363791;0;9;2;2
61;9;2.83616702968831;89.1532105651891;0;9;2;2
61;10;1.87559982731192;82.7781722369892;0;9;2;2
61;11;3.04080375145877;90.3890011371723;0;9;2;2
61;12;3.28446888413325;95.125766200184;0;9;2;2
61;13;2.62719281383938;83.1762885580233;0;9;2;2
61;14;3.78515911246666;101.889888785016;0;9;2;2
61;15;2.76992265877458;87.6147780445984;0;9;2;2
62;1;2.73799025715203;81.4593395632361;0;9;2;2
62;2;2.7658304751415;90.2103990243053;0;9;2;2
62;3;3.04512795175281;97.0147699987166;0;9;2;2
62;4;2.69803909791124;88.1671616804044;0;9;2;2
62;5;3.08021306734032;93.1211041840858;0;9;2;2
62;6;3.41903871409146;103.523800642477;0;9;2;2
62;7;3.19006752472166;95.5810239651117;0;9;2;2
62;8;3.33239163485082;98.4283111588241;0;9;2;2
62;9;2.74067391882927;88.2130491867837;0;9;2;2
62;10;2.08151175400338;82.1196021718472;0;9;2;2
62;11;3.18766125229978;92.2903264976788;0;9;2;2
62;12;3.45035802218152;96.7830994573447;0;9;2;2
62;13;2.76537963398401;83.2130611116337;0;9;2;2
62;14;3.65667346940891;104.000813480378;0;9;2;2
62;15;2.88839275849894;91.0500176120055;0;9;2;2
63;1;2.56582785173745;82.9705958238235;0;9;2;2
63;2;3.25569152152088;90.625981553586;0;9;2;2
63;3;3.20308029964396;95.6792405639756;0;9;2;2
63;4;2.43047988191798;90.2705868280482;0;9;2;2
63;5;3.07168861545964;95.7391115011973;0;9;2;2
63;6;3.41546687548639;105.35150225612;0;9;2;2
63;7;3.30929818674741;95.4493206981893;0;9;2;2
63;8;3.44250359186844;99.0068291744366;0;9;2;2
63;9;2.59955042232002;91.1455365118605;0;9;2;2
63;10;2.20426397829671;83.0344150105515;0;9;2;2
63;11;3.1878235946966;89.5369020381448;0;9;2;2
63;12;3.61453203511583;97.021775638963;0;9;2;2
63;13;2.38370390039174;85.5945711544334;0;9;2;2
63;14;3.72142956387627;103.644296872618;0;9;2;2
63;15;2.89510412217818;88.9972168460853;0;9;2;2
64;1;2.84993234048183;85.1891215703522;0;10;2;2
64;2;2.5203108737908;94.5167702376266;0;10;2;2
64;3;2.94037794505868;100.954890013893;0;10;2;2
64;4;2.55873426890209;88.8866898379779;0;10;2;2
64;5;3.20271599787324;97.1573509956202;0;10;2;2
64;6;3.68490695739103;105.934746948688;0;10;2;2
64;7;2.98121906842313;97.4666010355696;0;10;2;2
64;8;3.56769142533845;102.830814219514;0;10;2;2
64;9;2.56873048261606;90.4921717140587;0;10;2;2
64;10;2.06105548648509;84.6507597826756;0;10;2;2
64;11;3.00063507886072;93.9005439395404;0;10;2;2
64;12;3.47538936208706;98.5974266554099;0;10;2;2
64;13;2.3289427196273;85.1562246734313;0;10;2;2
64;14;3.76416721329976;108.040654620199;1;10;2;2
64;15;2.58857464631728;90.585677101797;0;10;2;2
65;1;2.72912056247598;85.3320225188778;0;10;2;2
65;2;3.17110934891201;94.4850671829281;0;10;2;2
65;3;3.22319774249117;100.014096288755;0;10;2;2
65;4;2.64266735582768;90.8655827674556;0;10;2;2
65;5;3.34542769746075;99.846329590966;0;10;2;2
65;6;3.82489625855687;109.040813857013;0;10;2;2
65;7;2.88360770126182;96.8855398480255;0;10;2;2
65;8;3.11040854921287;103.99356230245;0;10;2;2
65;9;2.57128572372425;89.8530460456288;0;10;2;2
65;10;2.04945783269305;85.2437872523478;0;10;2;2
65;11;3.28117974095172;92.6920881445317;0;10;2;2
65;12;3.44527286764433;99.6767774603105;0;10;2;2
65;13;2.65244085082593;86.3400617241055;0;10;2;2
65;14;3.98544102432668;108.669704324166;1;10;2;2
65;15;2.81333484070224;90.2227797652824;0;10;2;2
66;1;2.50265965540409;87.0284465059402;0;10;2;2
66;2;2.82962710950257;95.1909236695861;0;10;2;2
66;3;2.86076470523603;99.8805782745971;0;10;2;2
66;4;2.6082331315297;91.6836722970441;0;10;2;2
66;5;3.16361337342024;99.4366437211792;0;10;2;2
66;6;3.57629293973023;112.636612276188;0;10;2;2
66;7;3.01888392633188;99.0143245945356;0;10;2;2
66;8;3.4548701798781;104.65883281359;0;10;2;2
66;9;3.04562696352359;92.3098740418914;0;10;2;2
66;10;1.95669426412444;85.3204268854042;0;10;2;2
66;11;3.09783717109233;94.1898125901173;0;10;2;2
66;12;3.82315635421408;100.370238182753;0;10;2;2
66;13;2.8369950524855;83.9014681637814;0;10;2;2
66;14;4.06242596821865;109.975492171167;1;10;2;2
66;15;2.99514250037908;93.3879137663236;0;10;2;2
67;1;2.58857115410039;87.4487145762959;0;10;2;2
67;2;3.04023070279748;96.6381737056896;0;10;2;2
67;3;3.17376022947116;98.8560974815535;0;10;2;2
67;4;2.4977067688664;89.9735110329523;0;10;2;2
67;5;3.33237670619252;100.773949357166;0;10;2;2
67;6;3.47208699546421;110.934012411582;0;10;2;2
67;7;2.92414290917045;99.1876642863208;0;10;2;2
67;8;3.31558236911679;106.423041909373;0;10;2;2
67;9;2.81236903336594;93.7034923931904;0;10;2;2
67;10;2.27446147254062;86.9577073978435;0;10;2;2
